Année;Mois;Service;Gare de départ;Gare d'arrivée;Durée moyenne du trajet (min);Nombre de circulations prévues;Nombre de trains annulés;;Nombre de trains en retard au départ;Retard moyen des trains en retard au départ (min);Retard moyen de tous les trains au départ (min);;Nombre de trains en retard à l'arrivée;Retard moyen des trains en retard à l'arrivée (min);Retard moyen de tous les trains à l'arrivée (min);;% trains en retard pour causes externes (météo, obstacles, colis suspects, malveillance, mouvements sociaux, etc.);% trains en retard à cause infrastructure ferroviaire (maintenance, travaux);% trains en retard à cause gestion trafic (circulation sur ligne ferroviaire, interactions réseaux);% trains en retard à cause matériel roulant;% trains en retard à cause gestion en gare et réutilisation de matériel;% trains en retard à cause prise en compte voyageurs (affluence, gestions PSH, correspondances);Nombre trains en retard > 15min;Retard moyen trains en retard > 15min;Nombre trains en retard > 30min;Nombre trains en retard > 60min;Période;Retard pour causes externes;Retard à cause infrastructure ferroviaire;Retard à cause gestion trafic;Retard à cause matériel roulant;Retard à cause gestion en gare et réutilisation de matériel;Retard à cause prise en compte voyageurs
2015;7.0;International;ZURICH;PARIS LYON;140.897222222;180.0;0.0;;18.0;13.5555555556;1.94444444444;;15.0;30.6666666667;1.52777777778;;0.466666666667;0.0666666666667;0.266666666667;0.133333333333;0.0666666666667;0.0;9.0;42.8888889;4.0;2.0;2015-07;46.6666666667;6.66666666667;26.6666666667;13.333333333299999;6.66666666667;0.0
2015;7.0;National;PARIS EST;REIMS;47.2056074766;214.0;0.0;;14.0;16.8571428571;1.25700934579;;23.0;17.3043478261;2.35981308411;;0.411764705882;0.176470588235;0.0;0.0588235294118;0.352941176471;0.0;9.0;29.5555556;4.0;1.0;2015-07;41.1764705882;17.6470588235;0.0;5.882352941180001;35.294117647099995;0.0
2015;7.0;National;ANNECY;PARIS LYON;224.129411765;171.0;1.0;;10.0;15.3;0.935294117647;;20.0;57.95;7.56470588235;;0.4;0.35;0.05;0.1;0.0;0.1;20.0;57.95;12.0;6.0;2015-07;40.0;35.0;5.0;10.0;0.0;10.0
2015;7.0;National;AVIGNON TGV;PARIS LYON;161.510971787;641.0;3.0;;248.0;17.8024193548;8.00156739812;;140.0;32.1357142857;8.11598746082;;0.292857142857;0.257142857143;0.0714285714286;0.171428571429;0.164285714286;0.0428571428571;104.0;38.8365385;56.0;15.0;2015-07;29.2857142857;25.7142857143;7.14285714286;17.1428571429;16.4285714286;4.28571428571
2015;7.0;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;79.9400921659;217.0;0.0;;51.0;13.9803921569;4.08294930876;;41.0;18.7804878049;3.00460829493;;0.268292682927;0.170731707317;0.19512195122;0.170731707317;0.0975609756098;0.0975609756098;18.0;30.9444444;5.0;1.0;2015-07;26.829268292699997;17.0731707317;19.512195122;17.0731707317;9.756097560979999;9.756097560979999
2015;7.0;National;PARIS LYON;MACON LOCHE;95.6010362694;193.0;0.0;;20.0;23.25;2.50259067358;;18.0;45.7222222222;3.92227979275;;0.333333333333;0.0;0.0;0.388888888889;0.222222222222;0.0555555555556;18.0;45.7222222;12.0;4.0;2015-07;33.333333333300004;0.0;0.0;38.8888888889;22.2222222222;5.555555555560001
2015;7.0;National;MARSEILLE ST CHARLES;PARIS LYON;197.443708609;456.0;3.0;;54.0;15.0;2.2229580574;;43.0;44.8837209302;5.40618101545;;0.395348837209;0.162790697674;0.093023255814;0.209302325581;0.093023255814;0.046511627907;43.0;44.8837209;23.0;11.0;2015-07;39.5348837209;16.2790697674;9.3023255814;20.930232558100002;9.3023255814;4.6511627907
2015;7.0;National;PARIS LYON;MULHOUSE VILLE;166.068493151;293.0;1.0;;25.0;22.72;2.21232876712;;29.0;33.1379310345;3.68835616438;;0.448275862069;0.0344827586207;0.0689655172414;0.241379310345;0.172413793103;0.0344827586207;19.0;43.7894737;12.0;4.0;2015-07;44.8275862069;3.44827586207;6.89655172414;24.1379310345;17.2413793103;3.44827586207
2015;7.0;National;PARIS LYON;PERPIGNAN;305.823529412;204.0;0.0;;25.0;13.52;1.92647058824;;68.0;41.75;16.6617647059;;0.352941176471;0.176470588235;0.0735294117647;0.205882352941;0.0882352941176;0.102941176471;68.0;41.75;29.0;9.0;2015-07;35.294117647099995;17.6470588235;7.35294117647;20.5882352941;8.823529411760001;10.2941176471
2015;7.0;National;PERPIGNAN;PARIS LYON;308.868715084;179.0;0.0;;36.0;18.3611111111;4.46368715084;;58.0;38.8965517241;14.1899441341;;0.241379310345;0.344827586207;0.103448275862;0.206896551724;0.051724137931;0.051724137931;58.0;38.8965517;26.0;7.0;2015-07;24.1379310345;34.4827586207;10.344827586200001;20.689655172400002;5.1724137931000005;5.1724137931000005
2015;7.0;National;PARIS MONTPARNASSE;LAVAL;102.484444444;225.0;0.0;;21.0;22.9523809524;2.38666666667;;27.0;32.5555555556;4.51111111111;;0.384615384615;0.230769230769;0.0384615384615;0.153846153846;0.153846153846;0.0384615384615;21.0;38.3333333;7.0;4.0;2015-07;38.4615384615;23.076923076899998;3.84615384615;15.3846153846;15.3846153846;3.84615384615
2015;7.0;National;PARIS MONTPARNASSE;LE MANS;62.127293578;436.0;0.0;;43.0;25.3255813953;2.72247706422;;78.0;21.5897435897;4.32110091743;;0.314285714286;0.228571428571;0.0714285714286;0.0714285714286;0.242857142857;0.0714285714286;26.0;46.4230769;11.0;8.0;2015-07;31.428571428599998;22.857142857099998;7.14285714286;7.14285714286;24.2857142857;7.14285714286
2015;7.0;National;PARIS MONTPARNASSE;ST MALO;186.870833333;120.0;0.0;;13.0;29.2307692308;3.58333333333;;12.0;52.3333333333;6.225;;0.363636363636;0.363636363636;0.0909090909091;0.0;0.181818181818;0.0;12.0;52.3333333;7.0;4.0;2015-07;36.3636363636;36.3636363636;9.09090909091;0.0;18.1818181818;0.0
2015;7.0;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;66.9753914989;448.0;1.0;;49.0;40.7551020408;4.73601789709;;95.0;37.7263157895;8.28859060403;;0.305882352941;0.294117647059;0.0941176470588;0.105882352941;0.129411764706;0.0705882352941;49.0;64.9183673;29.0;21.0;2015-07;30.588235294100002;29.4117647059;9.411764705880001;10.5882352941;12.941176470599999;7.05882352941
2015;7.0;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;338.245714286;177.0;2.0;;8.0;15.5;0.942857142857;;40.0;47.325;12.52;;0.384615384615;0.333333333333;0.179487179487;0.0;0.0769230769231;0.025641025641;40.0;47.325;16.0;8.0;2015-07;38.4615384615;33.333333333300004;17.9487179487;0.0;7.692307692310001;2.5641025641
2015;7.0;National;LYON PART DIEU;MARSEILLE ST CHARLES;101.947867299;633.0;0.0;;195.0;23.3282051282;8.14375987362;;189.0;34.0105820106;11.9889415482;;0.232804232804;0.21164021164;0.169312169312;0.164021164021;0.0740740740741;0.148148148148;148.0;39.9864865;56.0;27.0;2015-07;23.2804232804;21.164021163999998;16.931216931199998;16.4021164021;7.407407407409999;14.8148148148
2015;7.0;National;LYON PART DIEU;RENNES;261.663043478;92.0;0.0;;66.0;18.2272727273;14.0652173913;;35.0;41.7428571429;17.7934782609;;0.294117647059;0.176470588235;0.0882352941176;0.205882352941;0.176470588235;0.0588235294118;35.0;41.7428571;16.0;7.0;2015-07;29.4117647059;17.6470588235;8.823529411760001;20.5882352941;17.6470588235;5.882352941180001
2015;7.0;International;PARIS EST;FRANCFORT;99.4084507042;142.0;0.0;;8.0;17.5;1.28169014085;;6.0;27.1666666667;1.84507042254;;0.0;0.0;0.0;0.5;0.5;0.0;5.0;30.4;3.0;0.0;2015-07;0.0;0.0;0.0;50.0;50.0;0.0
2015;7.0;International;PARIS LYON;GENEVE;171.106796117;206.0;0.0;;13.0;17.9230769231;1.29611650485;;20.0;24.15;3.74757281553;;;;;;;;12.0;32.4166667;5.0;1.0;2015-07;;;;;;
2015;7.0;International;PARIS LYON;ITALIE;253.464285714;98.0;0.0;;5.0;11.2;0.918367346939;;21.0;26.7142857143;8.83673469388;;0.190476190476;0.333333333333;0.190476190476;0.238095238095;0.0;0.047619047619;21.0;26.7142857;7.0;1.0;2015-07;19.0476190476;33.333333333300004;19.0476190476;23.8095238095;0.0;4.7619047619
2015;7.0;National;PARIS NORD;DUNKERQUE;119.85;243.0;3.0;;19.0;26.9473684211;2.35;;17.0;40.0;2.3375;;0.0588235294118;0.294117647059;0.0588235294118;0.235294117647;0.235294117647;0.117647058824;13.0;48.3076923;8.0;2.0;2015-07;5.882352941180001;29.4117647059;5.882352941180001;23.5294117647;23.5294117647;11.764705882400001
2015;7.0;National;PARIS NORD;LILLE;63.6513409962;524.0;2.0;;37.0;32.4054054054;2.55555555556;;48.0;34.2291666667;2.95210727969;;0.127659574468;0.276595744681;0.106382978723;0.170212765957;0.234042553191;0.0851063829787;21.0;66.2857143;13.0;5.0;2015-07;12.7659574468;27.6595744681;10.638297872299999;17.021276595699998;23.404255319100002;8.51063829787
2015;7.0;National;LYON PART DIEU;LILLE;188.473309609;281.0;0.0;;204.0;19.5098039216;14.6832740214;;103.0;30.4563106796;13.1423487544;;0.186274509804;0.382352941176;0.107843137255;0.166666666667;0.078431372549;0.078431372549;87.0;33.6436782;28.0;13.0;2015-07;18.627450980400003;38.2352941176;10.7843137255;16.6666666667;7.843137254899999;7.843137254899999
2015;7.0;National;LYON PART DIEU;MONTPELLIER;110.336927224;371.0;0.0;;137.0;16.4306569343;7.14016172507;;131.0;29.9694656489;12.9191374663;;0.2421875;0.3046875;0.09375;0.1640625;0.1328125;0.0625;92.0;37.2282609;37.0;10.0;2015-07;24.21875;30.46875;9.375;16.40625;13.28125;6.25
2015;7.0;National;MONTPELLIER;LYON PART DIEU;109.552924791;361.0;2.0;;68.0;22.0588235294;4.62116991643;;116.0;33.4137931034;13.6796657382;;0.172413793103;0.448275862069;0.0948275862069;0.155172413793;0.0603448275862;0.0689655172414;88.0;40.0227273;42.0;15.0;2015-07;17.2413793103;44.8275862069;9.48275862069;15.517241379300001;6.03448275862;6.89655172414
2015;7.0;National;STRASBOURG;NANTES;318.269230769;52.0;0.0;;2.0;17.0;0.826923076923;;6.0;42.0;6.61538461538;;0.5;0.333333333333;0.0;0.166666666667;0.0;0.0;6.0;42.0;3.0;1.0;2015-07;50.0;33.333333333300004;0.0;16.6666666667;0.0;0.0
2015;7.0;National;PARIS LYON;AIX EN PROVENCE TGV;182.519269777;493.0;0.0;;46.0;16.9130434783;1.79918864097;;63.0;26.4285714286;6.53346855984;;0.253968253968;0.190476190476;0.047619047619;0.333333333333;0.126984126984;0.047619047619;51.0;29.6470588;18.0;3.0;2015-07;25.3968253968;19.0476190476;4.7619047619;33.333333333300004;12.6984126984;4.7619047619
2015;7.0;National;AIX EN PROVENCE TGV;PARIS LYON;183.433551198;460.0;1.0;;97.0;15.6082474227;4.48583877996;;46.0;42.7391304348;5.46405228758;;0.369565217391;0.173913043478;0.0217391304348;0.173913043478;0.217391304348;0.0434782608696;45.0;43.4444444;22.0;10.0;2015-07;36.9565217391;17.3913043478;2.1739130434800003;17.3913043478;21.7391304348;4.3478260869600005
2015;7.0;National;BELLEGARDE (AIN);PARIS LYON;164.371179039;229.0;0.0;;39.0;13.4102564103;3.5327510917;;23.0;33.9565217391;1.97816593886;;0.454545454545;0.136363636364;0.272727272727;0.0454545454545;0.0454545454545;0.0454545454545;20.0;36.8;10.0;3.0;2015-07;45.4545454545;13.6363636364;27.2727272727;4.54545454545;4.54545454545;4.54545454545
2015;7.0;National;DIJON VILLE;PARIS LYON;97.4661399549;446.0;3.0;;72.0;14.4166666667;3.01128668172;;40.0;30.475;2.0993227991;;0.410256410256;0.0769230769231;0.307692307692;0.179487179487;0.0;0.025641025641;27.0;38.7777778;12.0;5.0;2015-07;41.0256410256;7.692307692310001;30.7692307692;17.9487179487;0.0;2.5641025641
2015;7.0;National;PARIS LYON;GRENOBLE;182.091370558;198.0;1.0;;18.0;22.4444444444;2.20812182741;;26.0;35.5769230769;5.45177664975;;0.346153846154;0.192307692308;0.0769230769231;0.192307692308;0.153846153846;0.0384615384615;26.0;35.5769231;14.0;4.0;2015-07;34.615384615400004;19.2307692308;7.692307692310001;19.2307692308;15.3846153846;3.84615384615
2015;7.0;National;PARIS LYON;LE CREUSOT MONTCEAU MONTCHANIN;79.1642512077;207.0;0.0;;11.0;17.8181818182;1.11111111111;;19.0;21.7894736842;2.08695652174;;0.368421052632;0.0;0.105263157895;0.210526315789;0.210526315789;0.105263157895;9.0;35.7777778;5.0;1.0;2015-07;36.8421052632;0.0;10.5263157895;21.052631578899998;21.052631578899998;10.5263157895
2015;7.0;National;PARIS LYON;MONTPELLIER;205.830708661;381.0;0.0;;37.0;14.9459459459;1.71916010499;;61.0;40.3770491803;8.90288713911;;0.311475409836;0.180327868852;0.0327868852459;0.295081967213;0.131147540984;0.0491803278689;61.0;40.3770492;29.0;6.0;2015-07;31.147540983599995;18.0327868852;3.2786885245899997;29.5081967213;13.1147540984;4.9180327868900005
2015;7.0;National;MONTPELLIER;PARIS LYON;205.495856354;362.0;0.0;;110.0;19.6727272727;6.59392265193;;99.0;38.2323232323;11.5524861878;;0.224489795918;0.316326530612;0.15306122449;0.204081632653;0.0612244897959;0.0408163265306;99.0;38.2323232;39.0;13.0;2015-07;22.4489795918;31.6326530612;15.306122449;20.4081632653;6.12244897959;4.08163265306
2015;7.0;National;PARIS LYON;NIMES;177.071801567;383.0;0.0;;37.0;14.9459459459;1.71018276762;;68.0;33.6323529412;8.09399477807;;0.323529411765;0.205882352941;0.0147058823529;0.25;0.161764705882;0.0441176470588;46.0;43.7173913;22.0;6.0;2015-07;32.352941176499996;20.5882352941;1.47058823529;25.0;16.1764705882;4.4117647058800005
2015;7.0;National;NIMES;PARIS LYON;177.150552486;362.0;0.0;;139.0;19.5395683453;8.11878453039;;114.0;34.8771929825;11.5524861878;;0.198198198198;0.333333333333;0.171171171171;0.18018018018;0.0540540540541;0.0630630630631;99.0;38.2323232;39.0;13.0;2015-07;19.8198198198;33.333333333300004;17.1171171171;18.018018018;5.40540540541;6.30630630631
2015;7.0;National;PARIS LYON;TOULON;233.556886228;335.0;1.0;;34.0;18.6176470588;2.24251497006;;71.0;38.6056338028;13.1077844311;;0.183098591549;0.140845070423;0.0281690140845;0.323943661972;0.183098591549;0.140845070423;71.0;38.6056338;32.0;10.0;2015-07;18.3098591549;14.084507042300002;2.81690140845;32.3943661972;18.3098591549;14.084507042300002
2015;7.0;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;101.417091837;392.0;0.0;;35.0;26.3142857143;2.69387755102;;72.0;25.1388888889;7.15051020408;;0.285714285714;0.385714285714;0.0714285714286;0.1;0.157142857143;0.0;46.0;32.326087;13.0;4.0;2015-07;28.5714285714;38.5714285714;7.14285714286;10.0;15.714285714299999;0.0
2015;7.0;National;ANGERS SAINT LAUD;PARIS MONTPARNASSE;100.267653759;439.0;0.0;;53.0;17.3018867925;2.80637813212;;76.0;25.8815789474;5.70615034169;;0.44;0.293333333333;0.0533333333333;0.08;0.0533333333333;0.08;50.0;32.74;19.0;4.0;2015-07;44.0;29.3333333333;5.333333333330001;8.0;5.333333333330001;8.0
2015;7.0;National;PARIS MONTPARNASSE;ANGOULEME;161.282477341;333.0;2.0;;40.0;43.125;5.55589123867;;50.0;57.36;9.52265861027;;0.382978723404;0.276595744681;0.0212765957447;0.127659574468;0.148936170213;0.0425531914894;39.0;69.9487179;22.0;15.0;2015-07;38.297872340400005;27.6595744681;2.12765957447;12.7659574468;14.8936170213;4.25531914894
2015;7.0;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;196.882608696;230.0;0.0;;26.0;39.6923076923;4.66956521739;;35.0;65.7142857143;12.4608695652;;0.424242424242;0.272727272727;0.030303030303;0.121212121212;0.121212121212;0.030303030303;35.0;65.7142857;25.0;12.0;2015-07;42.424242424199996;27.2727272727;3.0303030303000003;12.121212121200001;12.121212121200001;3.0303030303000003
2015;7.0;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;192.442982456;228.0;0.0;;9.0;36.4444444444;1.5701754386;;26.0;44.3076923077;6.2850877193;;0.48;0.36;0.04;0.08;0.04;0.0;26.0;44.3076923;13.0;6.0;2015-07;48.0;36.0;4.0;8.0;4.0;0.0
2015;7.0;National;LAVAL;PARIS MONTPARNASSE;103.920454545;220.0;0.0;;26.0;14.8846153846;2.08636363636;;20.0;31.0;3.03181818182;;0.277777777778;0.277777777778;0.222222222222;0.222222222222;0.0;0.0;15.0;36.8666667;9.0;1.0;2015-07;27.7777777778;27.7777777778;22.2222222222;22.2222222222;0.0;0.0
2015;7.0;National;PARIS MONTPARNASSE;RENNES;136.934065934;546.0;0.0;;61.0;24.9180327869;3.07692307692;;80.0;38.7125;6.37912087912;;0.426666666667;0.266666666667;0.0666666666667;0.106666666667;0.12;0.0133333333333;61.0;46.8852459;34.0;16.0;2015-07;42.666666666699996;26.6666666667;6.66666666667;10.666666666700001;12.0;1.33333333333
2015;7.0;National;ST MALO;PARIS MONTPARNASSE;194.202586207;117.0;1.0;;0.0;0.0;0.0344827586207;;8.0;44.625;3.18103448276;;0.285714285714;0.142857142857;0.142857142857;0.285714285714;0.142857142857;0.0;8.0;44.625;5.0;1.0;2015-07;28.5714285714;14.2857142857;14.2857142857;28.5714285714;14.2857142857;0.0
2015;7.0;National;VANNES;PARIS MONTPARNASSE;204.319277108;249.0;0.0;;10.0;19.8;1.19678714859;;21.0;32.9047619048;3.65060240964;;0.333333333333;0.333333333333;0.190476190476;0.142857142857;0.0;0.0;21.0;32.9047619;8.0;3.0;2015-07;33.333333333300004;33.333333333300004;19.0476190476;14.2857142857;0.0;0.0
2015;7.0;National;ARRAS;PARIS NORD;52.9433962264;318.0;0.0;;24.0;17.9166666667;1.90566037736;;40.0;17.675;2.20440251572;;0.228571428571;0.228571428571;0.285714285714;0.0857142857143;0.142857142857;0.0285714285714;12.0;38.5833333;5.0;2.0;2015-07;22.857142857099998;22.857142857099998;28.5714285714;8.57142857143;14.2857142857;2.85714285714
2015;7.0;National;LILLE;PARIS NORD;64.7952468007;547.0;0.0;;25.0;11.68;1.01096892139;;44.0;13.8636363636;1.08775137112;;0.113636363636;0.25;0.227272727273;0.159090909091;0.204545454545;0.0454545454545;10.0;32.4;5.0;1.0;2015-07;11.363636363600001;25.0;22.7272727273;15.909090909099998;20.4545454545;4.54545454545
2015;7.0;National;LILLE;LYON PART DIEU;191.667785235;298.0;0.0;;26.0;19.8076923077;2.45637583893;;35.0;37.1142857143;7.25838926174;;0.285714285714;0.0571428571429;0.314285714286;0.257142857143;0.0;0.0857142857143;32.0;39.375;13.0;5.0;2015-07;28.5714285714;5.71428571429;31.428571428599998;25.7142857143;0.0;8.57142857143
2015;7.0;National;MARSEILLE ST CHARLES;LYON PART DIEU;101.294627383;577.0;0.0;;105.0;18.819047619;3.93414211438;;220.0;26.8181818182;13.136915078;;0.155963302752;0.353211009174;0.114678899083;0.174311926606;0.137614678899;0.0642201834862;135.0;35.6814815;45.0;19.0;2015-07;15.5963302752;35.3211009174;11.4678899083;17.4311926606;13.7614678899;6.42201834862
2015;7.0;National;LILLE;MARSEILLE ST CHARLES;299.217592593;216.0;0.0;;17.0;24.7647058824;2.62962962963;;73.0;32.5205479452;14.5601851852;;0.219178082192;0.205479452055;0.178082191781;0.150684931507;0.109589041096;0.13698630137;73.0;32.5205479;20.0;9.0;2015-07;21.9178082192;20.5479452055;17.8082191781;15.068493150699998;10.9589041096;13.698630137
2015;7.0;National;NANTES;STRASBOURG;325.470588235;51.0;0.0;;2.0;21.0;0.921568627451;;7.0;45.7142857143;7.27450980392;;0.142857142857;0.571428571429;0.142857142857;0.142857142857;0.0;0.0;7.0;45.7142857;3.0;2.0;2015-07;14.2857142857;57.142857142900006;14.2857142857;14.2857142857;0.0;0.0
2015;7.0;International;PARIS EST;STUTTGART;146.129464286;112.0;0.0;;8.0;13.5;1.08035714286;;14.0;27.7857142857;4.91964285714;;;;;;;;10.0;34.2;3.0;2.0;2015-07;;;;;;
2015;7.0;International;GENEVE;PARIS LYON;172.633187773;229.0;0.0;;25.0;14.32;2.42794759825;;23.0;33.9565217391;1.97816593886;;0.454545454545;0.136363636364;0.272727272727;0.0454545454545;0.0454545454545;0.0454545454545;20.0;36.8;10.0;3.0;2015-07;45.4545454545;13.6363636364;27.2727272727;4.54545454545;4.54545454545;4.54545454545
2015;7.0;National;NANCY;PARIS EST;95.9474637681;276.0;0.0;;15.0;16.4666666667;1.32608695652;;16.0;22.8125;0.0108695652174;;0.3125;0.25;0.0;0.25;0.1875;0.0;10.0;29.5;3.0;1.0;2015-07;31.25;25.0;0.0;25.0;18.75;0.0
2015;7.0;National;REIMS;PARIS EST;48.9481132075;212.0;0.0;;7.0;13.0;0.665094339623;;10.0;24.2;-0.0141509433962;;0.666666666667;0.111111111111;0.0;0.0;0.222222222222;0.0;7.0;30.0;4.0;0.0;2015-07;66.6666666667;11.1111111111;0.0;0.0;22.2222222222;0.0
2015;7.0;National;STRASBOURG;PARIS EST;142.966042155;427.0;0.0;;85.0;13.2;3.22014051522;;63.0;22.7301587302;4.18969555035;;0.174603174603;0.126984126984;0.428571428571;0.142857142857;0.126984126984;0.0;35.0;30.7428571;13.0;1.0;2015-07;17.4603174603;12.6984126984;42.8571428571;14.2857142857;12.6984126984;0.0
2015;7.0;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;181.662721893;169.0;0.0;;42.0;20.2142857143;5.92899408284;;23.0;44.4347826087;6.74556213018;;0.347826086957;0.260869565217;0.130434782609;0.0869565217391;0.0434782608696;0.130434782609;19.0;51.1052632;9.0;5.0;2015-07;34.7826086957;26.0869565217;13.043478260899999;8.69565217391;4.3478260869600005;13.043478260899999
2015;7.0;National;MULHOUSE VILLE;PARIS LYON;166.785;301.0;1.0;;28.0;11.1785714286;1.64;;24.0;30.375;1.48666666667;;0.521739130435;0.0434782608696;0.173913043478;0.217391304348;0.0434782608696;0.0;16.0;39.3125;7.0;3.0;2015-07;52.1739130435;4.3478260869600005;17.3913043478;21.7391304348;4.3478260869600005;0.0
2015;7.0;National;NICE VILLE;PARIS LYON;337.673913043;278.0;2.0;;52.0;14.8076923077;3.26449275362;;81.0;37.4814814815;13.6666666667;;0.234567901235;0.308641975309;0.0740740740741;0.185185185185;0.172839506173;0.0246913580247;81.0;37.4814815;44.0;8.0;2015-07;23.4567901235;30.8641975309;7.407407407409999;18.5185185185;17.2839506173;2.46913580247
2015;7.0;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;169.526315789;114.0;0.0;;7.0;21.8571428571;1.61403508772;;21.0;29.2857142857;7.62280701754;;0.428571428571;0.238095238095;0.047619047619;0.142857142857;0.142857142857;0.0;15.0;35.7333333;6.0;2.0;2015-07;42.8571428571;23.8095238095;4.7619047619;14.2857142857;14.2857142857;0.0
2015;7.0;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;169.0;114.0;0.0;;3.0;21.6666666667;0.59649122807;;13.0;29.5384615385;2.9649122807;;0.384615384615;0.230769230769;0.0;0.230769230769;0.153846153846;0.0;8.0;40.5;4.0;1.0;2015-07;38.4615384615;23.076923076899998;0.0;23.076923076899998;15.3846153846;0.0
2015;7.0;National;TOULON;PARIS LYON;234.929003021;333.0;2.0;;115.0;15.8434782609;6.38066465257;;86.0;39.1511627907;12.2356495468;;0.255813953488;0.267441860465;0.093023255814;0.174418604651;0.186046511628;0.0232558139535;86.0;39.1511628;45.0;10.0;2015-07;25.5813953488;26.7441860465;9.3023255814;17.4418604651;18.6046511628;2.32558139535
2015;7.0;National;PARIS LYON;VALENCE ALIXAN TGV;129.993442623;305.0;0.0;;27.0;14.3703703704;1.52786885246;;36.0;28.25;4.1737704918;;0.222222222222;0.0555555555556;0.0277777777778;0.361111111111;0.25;0.0833333333333;27.0;33.4074074;9.0;3.0;2015-07;22.2222222222;5.555555555560001;2.7777777777800003;36.1111111111;25.0;8.33333333333
2015;7.0;National;LE MANS;PARIS MONTPARNASSE;59.0140388769;463.0;0.0;;67.0;20.8208955224;4.00215982721;;106.0;20.3773584906;5.13606911447;;0.267326732673;0.306930693069;0.158415841584;0.108910891089;0.049504950495;0.108910891089;39.0;39.1538462;14.0;4.0;2015-07;26.7326732673;30.6930693069;15.841584158399998;10.8910891089;4.9504950495;10.8910891089
2015;7.0;National;PARIS MONTPARNASSE;QUIMPER;272.149758454;207.0;0.0;;26.0;22.0769230769;3.10144927536;;24.0;38.2916666667;5.06763285024;;0.304347826087;0.217391304348;0.130434782609;0.0869565217391;0.260869565217;0.0;24.0;38.2916667;13.0;3.0;2015-07;30.4347826087;21.7391304348;13.043478260899999;8.69565217391;26.0869565217;0.0
2015;7.0;National;QUIMPER;PARIS MONTPARNASSE;279.233480176;227.0;0.0;;2.0;19.5;0.224669603524;;20.0;32.55;3.86343612335;;0.35;0.3;0.2;0.15;0.0;0.0;20.0;32.55;7.0;3.0;2015-07;35.0;30.0;20.0;15.0;0.0;0.0
2015;7.0;National;PARIS NORD;ARRAS;50.5635738832;292.0;1.0;;21.0;34.2380952381;2.68041237113;;26.0;41.5384615385;3.66666666667;;0.153846153846;0.423076923077;0.0769230769231;0.192307692308;0.0769230769231;0.0769230769231;16.0;62.375;9.0;5.0;2015-07;15.3846153846;42.3076923077;7.692307692310001;19.2307692308;7.692307692310001;7.692307692310001
2015;7.0;International;FRANCFORT;PARIS EST;99.958041958;143.0;0.0;;69.0;18.0144927536;9.70629370629;;42.0;31.7380952381;10.5384615385;;0.0731707317073;0.0243902439024;0.80487804878;0.0;0.0975609756098;0.0;26.0;42.9615385;16.0;4.0;2015-07;7.31707317073;2.43902439024;80.487804878;0.0;9.756097560979999;0.0
2015;7.0;International;STUTTGART;PARIS EST;147.613445378;119.0;0.0;;57.0;13.0526315789;7.68067226891;;31.0;20.6129032258;7.21008403361;;0.0645161290323;0.0645161290323;0.709677419355;0.0967741935484;0.0645161290323;0.0;17.0;27.2941176;5.0;0.0;2015-07;6.45161290323;6.45161290323;70.9677419355;9.67741935484;6.45161290323;0.0
2015;7.0;International;ITALIE;PARIS LYON;254.168421053;95.0;0.0;;10.0;23.3;3.0;;10.0;60.4;8.27368421053;;0.4;0.1;0.2;0.1;0.0;0.2;10.0;60.4;5.0;4.0;2015-07;40.0;10.0;20.0;10.0;0.0;20.0
2015;7.0;International;PARIS LYON;LAUSANNE;178.433628319;113.0;0.0;;7.0;27.7142857143;1.80530973451;;13.0;28.7692307692;5.32743362832;;;;;;;;8.0;39.125;4.0;1.0;2015-07;;;;;;
2015;7.0;International;PARIS LYON;ZURICH;141.913793103;174.0;0.0;;11.0;24.8181818182;1.8275862069;;13.0;32.0769230769;3.19540229885;;;;;;;;9.0;40.4444444;5.0;2.0;2015-07;;;;;;
2015;8.0;National;PARIS EST;NANCY;97.332103321;271.0;0.0;;4.0;17.25;0.476014760148;;6.0;19.0;-1.20295202952;;0.166666666667;0.5;0.166666666667;0.0;0.166666666667;0.0;4.0;23.0;1.0;0.0;2015-08;16.6666666667;50.0;16.6666666667;0.0;16.6666666667;0.0
2015;8.0;National;REIMS;PARIS EST;48.847826087;184.0;0.0;;2.0;35.0;0.646739130435;;4.0;18.25;-0.913043478261;;0.25;0.5;0.25;0.0;0.0;0.0;2.0;28.5;1.0;0.0;2015-08;25.0;50.0;25.0;0.0;0.0;0.0
2015;8.0;National;PARIS LYON;GRENOBLE;181.994764398;191.0;0.0;;7.0;34.0;1.39790575916;;19.0;50.0526315789;5.77486910995;;0.210526315789;0.263157894737;0.0526315789474;0.368421052632;0.105263157895;0.0;19.0;50.0526316;12.0;5.0;2015-08;21.052631578899998;26.3157894737;5.26315789474;36.8421052632;10.5263157895;0.0
